num_jobs,instance,solver,total_profit,profit_ratio,completion_rate,utilization,num_scheduled
100,7,RL Agent (DQN),260.0499999999999,0.5244635366247175,0.36,1.0,36
100,7,Greedy-by-Profit,220.91999999999996,0.44554695062923516,0.36,1.0,36
100,7,Earliest Deadline First,242.47999999999993,0.48902871894159394,0.71,1.0,71
100,7,Shortest Job First,189.71,0.38260325911584386,0.53,1.0,53
100,7,Profit Density,254.05999999999992,0.512383026782833,0.37,1.0,37
100,8,RL Agent (DQN),214.07000000000002,0.6193079905109066,0.39,1.0,39
100,8,Greedy-by-Profit,214.07000000000005,0.6193079905109067,0.39,1.0,39
100,8,Earliest Deadline First,192.28,0.556269166232714,0.87,1.0,87
100,8,Shortest Job First,131.85999999999999,0.38147312387895604,0.69,1.0,69
100,8,Profit Density,216.96000000000006,0.6276688074986981,0.4,1.0,40
100,9,RL Agent (DQN),286.28999999999985,0.5213234758540313,0.38,1.0,38
100,9,Greedy-by-Profit,299.02999999999986,0.5445225435210136,0.37,1.0,37
100,9,Earliest Deadline First,300.01999999999987,0.5463252968169565,0.8,1.0,80
100,9,Shortest Job First,177.91000000000003,0.32396751402141455,0.59,1.0,59
100,9,Profit Density,314.1599999999999,0.5720737125792117,0.41,1.0,41
100,10,RL Agent (DQN),244.33999999999992,0.6096003193453418,0.35,1.0,35
100,10,Greedy-by-Profit,234.9299999999999,0.5861234469337854,0.35,1.0,35
100,10,Earliest Deadline First,235.4199999999999,0.587345940821316,0.77,1.0,77
100,10,Shortest Job First,147.47,0.3679207624370041,0.58,1.0,58
100,10,Profit Density,254.90999999999994,0.6359712589192154,0.35,1.0,35
100,11,RL Agent (DQN),228.09999999999997,0.6704485333019808,0.49,1.0,49
100,11,Greedy-by-Profit,215.54,0.63353124448886,0.47,1.0,47
100,11,Earliest Deadline First,258.02,0.7583916289459759,0.87,1.0,87
100,11,Shortest Job First,140.88000000000002,0.41408500382105695,0.67,1.0,67
100,11,Profit Density,228.09999999999997,0.6704485333019808,0.49,1.0,49
100,12,RL Agent (DQN),268.86,0.5702952655693198,0.41,1.0,41
100,12,Greedy-by-Profit,310.62,0.6588749363651792,0.38,1.0,38
100,12,Earliest Deadline First,302.32000000000005,0.6412693025623624,0.86,1.0,86
100,12,Shortest Job First,231.31,0.4906456813168167,0.64,1.0,64
100,12,Profit Density,281.56000000000006,0.5972340064483288,0.41,1.0,41
100,13,RL Agent (DQN),310.51000000000005,0.5353897615393899,0.34,1.0,34
100,13,Greedy-by-Profit,310.51,0.5353897615393898,0.34,1.0,34
100,13,Earliest Deadline First,288.48,0.4974050381916305,0.75,1.0,75
100,13,Shortest Job First,143.73,0.24782316326706547,0.56,1.0,56
100,13,Profit Density,325.44999999999993,0.5611497146404122,0.33,1.0,33
100,14,RL Agent (DQN),217.34,0.5018704105666649,0.29,1.0,29
100,14,Greedy-by-Profit,209.87999999999997,0.4846441601625638,0.3,1.0,30
100,14,Earliest Deadline First,209.07999999999998,0.4827968410843761,0.76,1.0,76
100,14,Shortest Job First,136.33,0.314806262411675,0.58,1.0,58
100,14,Profit Density,241.39,0.557405440354685,0.29,1.0,29
100,15,RL Agent (DQN),228.45999999999992,0.598438809723386,0.38,1.0,38
100,15,Greedy-by-Profit,215.41999999999996,0.564281223805532,0.39,1.0,39
100,15,Earliest Deadline First,251.57,0.658974224643755,0.83,1.0,83
100,15,Shortest Job First,209.94,0.5499266554903602,0.65,1.0,65
100,15,Profit Density,214.78999999999994,0.5626309723386418,0.4,1.0,40
100,16,RL Agent (DQN),190.48,0.5809265302387993,0.45,1.0,45
100,16,Greedy-by-Profit,197.56999999999996,0.6025496355485067,0.45,1.0,45
100,16,Earliest Deadline First,183.68,0.5601878678825213,0.85,1.0,85
100,16,Shortest Job First,145.87,0.4448748055750402,0.66,1.0,66
100,16,Profit Density,198.24999999999997,0.6046235017841346,0.46,1.0,46
100,17,RL Agent (DQN),211.67,0.685904082955282,0.44,1.0,44
100,17,Greedy-by-Profit,208.1099999999999,0.6743681140635125,0.43,1.0,43
100,17,Earliest Deadline First,227.7899999999999,0.7381399870382371,0.78,1.0,78
100,17,Shortest Job First,134.62,0.4362281270252756,0.6,1.0,60
100,17,Profit Density,210.33999999999995,0.6815942968243681,0.43,1.0,43
100,18,RL Agent (DQN),151.63999999999987,0.5040050520158207,0.44,1.0,44
100,18,Greedy-by-Profit,153.3599999999999,0.5097218067603948,0.45,1.0,45
100,18,Earliest Deadline First,149.17000000000002,0.4957955263070432,0.81,1.0,81
100,18,Shortest Job First,110.71,0.36796623126267175,0.59,1.0,59
100,18,Profit Density,149.4299999999999,0.4966596869079668,0.47,1.0,47
100,19,RL Agent (DQN),188.19999999999996,0.5838012221980952,0.43,1.0,43
100,19,Greedy-by-Profit,177.85999999999996,0.5517262772590499,0.44,1.0,44
100,19,Earliest Deadline First,157.98999999999998,0.49008902813537225,0.81,1.0,81
100,19,Shortest Job First,100.85,0.3128392840524862,0.61,1.0,61
100,19,Profit Density,176.93999999999997,0.5488724136861368,0.44,1.0,44
100,20,RL Agent (DQN),241.56,0.5732865008543764,0.46,1.0,46
100,20,Greedy-by-Profit,254.67000000000004,0.6044000379722804,0.44,1.0,44
100,20,Earliest Deadline First,255.30000000000004,0.6058951965065503,0.82,1.0,82
100,20,Shortest Job First,155.72,0.3695652173913044,0.63,1.0,63
100,20,Profit Density,241.05,0.5720761344218721,0.45,1.0,45
100,21,RL Agent (DQN),235.42999999999995,0.5329605650382578,0.36,1.0,36
100,21,Greedy-by-Profit,235.6,0.5333454068003805,0.36,1.0,36
100,21,Earliest Deadline First,294.03,0.6656177842169603,0.8,1.0,80
100,21,Shortest Job First,197.60999999999999,0.4473445918413547,0.61,1.0,61
100,21,Profit Density,236.29999999999998,0.5349300493502966,0.38,1.0,38
100,22,RL Agent (DQN),274.3399999999999,0.5182974060569421,0.41,1.0,41
100,22,Greedy-by-Profit,274.3399999999999,0.5182974060569421,0.41,1.0,41
100,22,Earliest Deadline First,356.7200000000001,0.673933989533544,0.85,1.0,85
100,22,Shortest Job First,238.27999999999997,0.45017097731008304,0.7,1.0,70
100,22,Profit Density,287.20999999999987,0.5426120798775764,0.42,1.0,42
100,23,RL Agent (DQN),297.19000000000005,0.5200083988031707,0.32,1.0,32
100,23,Greedy-by-Profit,287.68000000000006,0.5033682700215222,0.32,1.0,32
100,23,Earliest Deadline First,258.3099999999999,0.45197809312173004,0.71,1.0,71
100,23,Shortest Job First,157.32999999999998,0.2752882714213225,0.57,1.0,57
100,23,Profit Density,303.90000000000003,0.5317492257353329,0.33,1.0,33
100,24,RL Agent (DQN),201.95000000000013,0.6099549971306898,0.41,1.0,41
100,24,Greedy-by-Profit,194.0100000000001,0.5859736023437737,0.41,1.0,41
100,24,Earliest Deadline First,199.76000000000008,0.6033404814400919,0.87,1.0,87
100,24,Shortest Job First,133.82,0.4041801322903137,0.66,1.0,66
100,24,Profit Density,206.14000000000007,0.6226101664200067,0.43,1.0,43
100,25,RL Agent (DQN),198.56000000000003,0.5588516746411483,0.38,1.0,38
100,25,Greedy-by-Profit,189.58000000000004,0.533577258654658,0.38,1.0,38
100,25,Earliest Deadline First,230.03000000000003,0.6474247115113987,0.81,1.0,81
100,25,Shortest Job First,159.45999999999998,0.448803827751196,0.58,1.0,58
100,25,Profit Density,186.10000000000002,0.5237827188291584,0.4,1.0,40
100,26,RL Agent (DQN),227.51000000000002,0.572899879129734,0.44,1.0,44
100,26,Greedy-by-Profit,221.51999999999995,0.5578162771958095,0.43,1.0,43
100,26,Earliest Deadline First,248.81999999999996,0.6265612409347298,0.82,1.0,82
100,26,Shortest Job First,160.13,0.40322824335213525,0.62,1.0,62
100,26,Profit Density,227.19000000000003,0.57209407735697,0.43,1.0,43
100,27,RL Agent (DQN),239.56,0.6090095586739881,0.4,1.0,40
100,27,Greedy-by-Profit,237.00000000000003,0.6025015253203172,0.38,1.0,38
100,27,Earliest Deadline First,284.0300000000001,0.7220612161887331,0.81,1.0,81
100,27,Shortest Job First,235.45999999999998,0.5985865365059995,0.63,1.0,63
100,27,Profit Density,246.35,0.6262711002643887,0.4,1.0,40
100,28,RL Agent (DQN),291.62,0.5026111235587115,0.35,1.0,35
100,28,Greedy-by-Profit,309.54999999999995,0.5335137277882145,0.35,1.0,35
100,28,Earliest Deadline First,321.96999999999997,0.5549197704279484,0.8,1.0,80
100,28,Shortest Job First,193.76000000000002,0.3339480532910498,0.61,1.0,61
100,28,Profit Density,294.61999999999995,0.5077816652591302,0.36,1.0,36
100,29,RL Agent (DQN),202.51000000000002,0.4781931096365912,0.37,1.0,37
100,29,Greedy-by-Profit,231.12000000000006,0.5457507851425064,0.34,1.0,34
100,29,Earliest Deadline First,226.62000000000003,0.5351247963352145,0.85,1.0,85
100,29,Shortest Job First,178.32999999999998,0.4210961297787432,0.64,1.0,64
100,29,Profit Density,231.46000000000004,0.5465536376301684,0.36,1.0,36
150,0,RL Agent (DQN),331.49999999999994,0.49837633050694563,0.26666666666666666,1.0,40
150,0,Greedy-by-Profit,338.2800000000001,0.5085693667688979,0.26666666666666666,1.0,40
150,0,Earliest Deadline First,286.66,0.4309639785916171,0.7066666666666667,1.0,106
150,0,Shortest Job First,205.98,0.3096698538697456,0.54,1.0,81
150,0,Profit Density,324.07,0.4872060857538036,0.28,1.0,42
150,1,RL Agent (DQN),299.29999999999984,0.44855078979708035,0.29333333333333333,1.0,44
150,1,Greedy-by-Profit,282.7099999999999,0.4236879177531995,0.29333333333333333,1.0,44
150,1,Earliest Deadline First,296.56999999999994,0.4444594311063153,0.6933333333333334,1.0,104
150,1,Shortest Job First,193.05,0.2893175074183976,0.5,1.0,75
150,1,Profit Density,305.84999999999985,0.45836705332254274,0.30666666666666664,1.0,46
150,2,RL Agent (DQN),323.1899999999998,0.4889631904625017,0.26,1.0,39
150,2,Greedy-by-Profit,322.3899999999998,0.4877528480869022,0.25333333333333335,1.0,38
150,2,Earliest Deadline First,301.76,0.45654114407613045,0.72,1.0,108
150,2,Shortest Job First,221.48,0.33508328668472087,0.54,1.0,81
150,2,Profit Density,340.4099999999999,0.515015810097281,0.29333333333333333,1.0,44
150,3,RL Agent (DQN),362.9099999999999,0.5531321444901693,0.25333333333333335,1.0,38
150,3,Greedy-by-Profit,331.99999999999994,0.5060204237158972,0.24666666666666667,1.0,37
150,3,Earliest Deadline First,330.5099999999998,0.5037494284407864,0.72,1.0,108
150,3,Shortest Job First,241.94,0.3687547629934463,0.5533333333333333,1.0,83
150,3,Profit Density,365.2599999999999,0.5567139155616523,0.24666666666666667,1.0,37
150,4,RL Agent (DQN),296.1800000000001,0.43966451421361236,0.31333333333333335,1.0,47
150,4,Greedy-by-Profit,311.88000000000017,0.4629703852148742,0.3,1.0,45
150,4,Earliest Deadline First,260.0299999999999,0.38600163289542017,0.6866666666666666,1.0,103
150,4,Shortest Job First,154.37,0.22915460550731082,0.5,1.0,75
150,4,Profit Density,302.9300000000002,0.4496845542937728,0.31333333333333335,1.0,47
150,5,RL Agent (DQN),292.34999999999985,0.48545382086280753,0.26,1.0,39
150,5,Greedy-by-Profit,268.3999999999998,0.44568430141808624,0.26666666666666666,1.0,40
150,5,Earliest Deadline First,259.18999999999994,0.4303908870512438,0.6933333333333334,1.0,104
150,5,Shortest Job First,158.64000000000001,0.26342532629271703,0.5466666666666666,1.0,82
150,5,Profit Density,287.9399999999998,0.4781309156122346,0.28,1.0,42
150,6,RL Agent (DQN),351.66000000000014,0.5162739484695005,0.2866666666666667,1.0,43
150,6,Greedy-by-Profit,379.29000000000013,0.5568377009469284,0.29333333333333333,1.0,44
150,6,Earliest Deadline First,417.0400000000001,0.6122586801732368,0.78,1.0,117
150,6,Shortest Job First,283.47,0.41616384056375266,0.6066666666666667,1.0,91
150,6,Profit Density,351.66000000000014,0.5162739484695005,0.2866666666666667,1.0,43
150,7,RL Agent (DQN),332.58000000000004,0.5543923987331223,0.32666666666666666,1.0,49
150,7,Greedy-by-Profit,306.63000000000005,0.5111351891981998,0.31333333333333335,1.0,47
150,7,Earliest Deadline First,321.43999999999994,0.5358226371061843,0.7066666666666667,1.0,106
150,7,Shortest Job First,226.25999999999996,0.3771628604767461,0.56,1.0,84
150,7,Profit Density,319.71000000000004,0.5329388231371897,0.34,1.0,51
150,8,RL Agent (DQN),324.38999999999993,0.515166433744124,0.32666666666666666,1.0,49
150,8,Greedy-by-Profit,308.1899999999999,0.4894390801677041,0.31333333333333335,1.0,47
150,8,Earliest Deadline First,289.02,0.4589950451022742,0.7333333333333333,1.0,110
150,8,Shortest Job First,194.98,0.3096493456994029,0.5533333333333333,1.0,83
150,8,Profit Density,294.07,0.46701499174183714,0.34,1.0,51
150,9,RL Agent (DQN),256.55999999999995,0.48434963186709434,0.32,1.0,48
150,9,Greedy-by-Profit,265.62,0.5014536530111382,0.30666666666666664,1.0,46
150,9,Earliest Deadline First,258.56999999999994,0.48814423258448153,0.7333333333333333,1.0,110
150,9,Shortest Job First,146.28,0.27615631489522363,0.54,1.0,81
150,9,Profit Density,264.55999999999995,0.4994525202945061,0.31333333333333335,1.0,47
150,10,RL Agent (DQN),416.88,0.5438676599131127,0.2866666666666667,1.0,43
150,10,Greedy-by-Profit,373.21000000000004,0.48689514813896756,0.2733333333333333,1.0,41
150,10,Earliest Deadline First,396.0799999999999,0.5167316799519901,0.74,1.0,111
150,10,Shortest Job First,280.97,0.366557513926759,0.5733333333333334,1.0,86
150,10,Profit Density,426.6199999999999,0.5565746043756766,0.29333333333333333,1.0,44
150,11,RL Agent (DQN),375.7100000000001,0.4980579306687878,0.2866666666666667,1.0,43
150,11,Greedy-by-Profit,374.9500000000001,0.49705044077682786,0.2866666666666667,1.0,43
150,11,Earliest Deadline First,313.9900000000002,0.41623914628488123,0.6733333333333333,1.0,101
150,11,Shortest Job First,191.24,0.25351627228739976,0.5133333333333333,1.0,77
150,11,Profit Density,396.8000000000001,0.5260157751706769,0.28,1.0,42
150,12,RL Agent (DQN),348.15999999999997,0.44980749851425006,0.2866666666666667,1.0,43
150,12,Greedy-by-Profit,332.83000000000004,0.4300018087387922,0.2866666666666667,1.0,43
150,12,Earliest Deadline First,348.90000000000003,0.45076354616159775,0.66,1.0,99
150,12,Shortest Job First,242.06,0.31273093718508554,0.5066666666666667,1.0,76
150,12,Profit Density,370.64,0.47885067569313433,0.29333333333333333,1.0,44
150,13,RL Agent (DQN),264.24999999999994,0.4420226824127661,0.3333333333333333,1.0,50
150,13,Greedy-by-Profit,253.21999999999997,0.4235723127362749,0.31333333333333335,1.0,47
150,13,Earliest Deadline First,238.75999999999996,0.39938443009601526,0.72,1.0,108
150,13,Shortest Job First,148.65,0.24865344083503385,0.5533333333333333,1.0,83
150,13,Profit Density,274.0400000000001,0.45839884915191853,0.3333333333333333,1.0,50
150,14,RL Agent (DQN),422.9900000000001,0.5334586086868788,0.28,1.0,42
150,14,Greedy-by-Profit,387.27000000000004,0.4884099278615747,0.2733333333333333,1.0,41
150,14,Earliest Deadline First,369.7700000000001,0.46633960550875236,0.76,1.0,114
150,14,Shortest Job First,265.07,0.33429601977500867,0.5866666666666667,1.0,88
150,14,Profit Density,393.3400000000001,0.49606517681481094,0.2866666666666667,1.0,43
150,15,RL Agent (DQN),305.32999999999987,0.5108073744437378,0.26,1.0,39
150,15,Greedy-by-Profit,303.78,0.5082142737645129,0.26,1.0,39
150,15,Earliest Deadline First,275.07000000000005,0.4601833573125439,0.7,1.0,105
150,15,Shortest Job First,220.83000000000004,0.36944156322146754,0.52,1.0,78
150,15,Profit Density,312.87999999999994,0.5234382842038342,0.26666666666666666,1.0,40
150,16,RL Agent (DQN),269.4700000000001,0.4785898232839006,0.2733333333333333,1.0,41
150,16,Greedy-by-Profit,277.79999999999995,0.4933842465145193,0.26666666666666666,1.0,40
150,16,Earliest Deadline First,308.2799999999999,0.5475179824171922,0.7,1.0,105
150,16,Shortest Job First,220.16000000000003,0.3910132315069712,0.5533333333333333,1.0,83
150,16,Profit Density,284.5,0.5052837225823642,0.28,1.0,42
150,17,RL Agent (DQN),305.56000000000006,0.44103171052061846,0.30666666666666664,1.0,46
150,17,Greedy-by-Profit,323.12,0.46637703332707886,0.3,1.0,45
150,17,Earliest Deadline First,322.45,0.46540998513343823,0.66,1.0,99
150,17,Shortest Job First,223.51999999999998,0.3226188242425992,0.5333333333333333,1.0,80
150,17,Profit Density,287.7,0.415253381060289,0.31333333333333335,1.0,47
150,18,RL Agent (DQN),392.1600000000001,0.5648685631976956,0.26666666666666666,1.0,40
150,18,Greedy-by-Profit,412.53999999999996,0.5942239827151604,0.2733333333333333,1.0,41
150,18,Earliest Deadline First,297.31999999999994,0.42826071299963997,0.74,1.0,111
150,18,Shortest Job First,194.48000000000005,0.2801296362981636,0.5666666666666667,1.0,85
150,18,Profit Density,389.07,0.5604177169607492,0.2733333333333333,1.0,41
150,19,RL Agent (DQN),289.88000000000005,0.40269500590400803,0.25333333333333335,1.0,38
150,19,Greedy-by-Profit,268.88000000000005,0.3735222615822743,0.26666666666666666,1.0,40
150,19,Earliest Deadline First,213.81,0.2970202125442802,0.6666666666666666,1.0,100
150,19,Shortest Job First,160.01000000000002,0.22228241994860054,0.5333333333333333,1.0,80
150,19,Profit Density,273.91,0.38050982843648,0.26666666666666666,1.0,40
150,20,RL Agent (DQN),339.31999999999994,0.4561304458872712,0.24,1.0,36
150,20,Greedy-by-Profit,306.91999999999985,0.4125767902031157,0.24666666666666667,1.0,37
150,20,Earliest Deadline First,277.8999999999999,0.3735666948958878,0.66,1.0,99
150,20,Shortest Job First,192.91,0.25931900364291377,0.52,1.0,78
150,20,Profit Density,334.38,0.4494898576440698,0.25333333333333335,1.0,38
150,21,RL Agent (DQN),296.88000000000005,0.5157031684269038,0.3,1.0,45
150,21,Greedy-by-Profit,289.0800000000001,0.502153974430239,0.3,1.0,45
150,21,Earliest Deadline First,254.89,0.44276334074485807,0.7133333333333334,1.0,107
150,21,Shortest Job First,173.30000000000004,0.30103529738743745,0.52,1.0,78
150,21,Profit Density,297.0400000000001,0.5159811006114507,0.30666666666666664,1.0,46
150,22,RL Agent (DQN),258.59000000000003,0.4790211733323456,0.26666666666666666,1.0,40
150,22,Greedy-by-Profit,270.09,0.5003241761295224,0.26666666666666666,1.0,40
150,22,Earliest Deadline First,227.33,0.42111405442454125,0.6933333333333334,1.0,104
150,22,Shortest Job First,150.85,0.27943982364818565,0.5133333333333333,1.0,77
150,22,Profit Density,259.97,0.4815775336680068,0.2733333333333333,1.0,41
150,23,RL Agent (DQN),271.48,0.3916386560683219,0.32666666666666666,1.0,49
150,23,Greedy-by-Profit,277.08000000000004,0.39971724923902546,0.32666666666666666,1.0,49
150,23,Earliest Deadline First,229.52,0.3311069115249788,0.7333333333333333,1.0,110
150,23,Shortest Job First,141.98,0.204821188995802,0.54,1.0,81
150,23,Profit Density,275.49,0.39742350582091496,0.3333333333333333,1.0,50
150,24,RL Agent (DQN),329.7099999999999,0.43562878207330274,0.24,1.0,36
150,24,Greedy-by-Profit,289.0899999999999,0.38195967550141363,0.22666666666666666,1.0,34
150,24,Earliest Deadline First,264.5499999999999,0.3495362418412915,0.6533333333333333,1.0,98
150,24,Shortest Job First,182.40999999999997,0.24100890521364582,0.5066666666666667,1.0,76
150,24,Profit Density,337.2999999999999,0.4456570567872524,0.24,1.0,36
150,25,RL Agent (DQN),267.37999999999994,0.4860659164863932,0.32666666666666666,1.0,49
150,25,Greedy-by-Profit,275.40999999999985,0.5006635277863621,0.32,1.0,48
150,25,Earliest Deadline First,277.16999999999996,0.5038630042356707,0.7066666666666667,1.0,106
150,25,Shortest Job First,165.5,0.3008598592957517,0.5266666666666666,1.0,79
150,25,Profit Density,280.9899999999999,0.5108073224381465,0.32,1.0,48
150,26,RL Agent (DQN),295.67,0.43408109933347044,0.32,1.0,48
150,26,Greedy-by-Profit,262.8799999999999,0.38594121619637656,0.31333333333333335,1.0,47
150,26,Earliest Deadline First,255.46,0.3750477141263177,0.7,1.0,105
150,26,Shortest Job First,148.93,0.2186481486918989,0.5133333333333333,1.0,77
150,26,Profit Density,298.82,0.4387056992688728,0.34,1.0,51
150,27,RL Agent (DQN),381.3700000000001,0.5025299775991567,0.24666666666666667,1.0,37
150,27,Greedy-by-Profit,382.35,0.5038213203320595,0.23333333333333334,1.0,35
150,27,Earliest Deadline First,238.37,0.31409935432863345,0.6466666666666666,1.0,97
150,27,Shortest Job First,184.82999999999998,0.24354987481881663,0.5266666666666666,1.0,79
150,27,Profit Density,364.61,0.4804453814731848,0.25333333333333335,1.0,38
150,28,RL Agent (DQN),295.91,0.4863740959894804,0.3,1.0,45
150,28,Greedy-by-Profit,322.7899999999999,0.5305555555555551,0.29333333333333333,1.0,44
150,28,Earliest Deadline First,283.7099999999999,0.4663214990138063,0.74,1.0,111
150,28,Shortest Job First,190.83,0.3136587771203154,0.5533333333333333,1.0,83
150,28,Profit Density,291.19,0.4786160420775803,0.3,1.0,45
150,29,RL Agent (DQN),367.46999999999974,0.5099075847140115,0.30666666666666664,1.0,46
150,29,Greedy-by-Profit,386.47999999999973,0.5362861821108422,0.30666666666666664,1.0,46
150,29,Earliest Deadline First,344.24999999999994,0.4776871201398715,0.7866666666666666,1.0,118
150,29,Shortest Job First,230.21000000000004,0.3194432880970221,0.6133333333333333,1.0,92
150,29,Profit Density,381.5299999999998,0.5294174784225566,0.30666666666666664,1.0,46
